product_id,pair_id,product_name,category,subcategory,brand,gender_target,price,size,normalized_price_per_unit,retailer,description,ingredients
P00299_M,PAIR00299,Garnier Face Wash - Men - 150ml,Personal Care,Face Wash,Garnier,Men,665.98,150.0,665.98,Flipkart,Lightweight Face Wash from Garnier — dermatologist tested.,"Keratin, Paraben, Water, Sodium Laureth Sulfate"
P00299_F,PAIR00299,Reebok Sneakers - Women - 6,Footwear,Sneakers,Reebok,Women,2199.06,6.0,2199.06,Croma,Reebok Sneakers for everyday use — nourishes and protects.,
P00300_M,PAIR00300,Puma Sneakers for Men 6L,Footwear,Sneakers,Puma,Men,1836.09,6000.0,0.31,Flipkart,puma sneakers formulated for daily use. enriched with essential ingredients. designed for men.,"Cetyl Alcohol, Sodium Chloride, Paraben"
P00300_F,PAIR00300,puma sneakers for women 6l,Footwear,Sneakers,Puma,Women,1978.84,6000.0,0.33,Myntra,puma sneakers formulated for daily use. enriched with essential ingredients. designed for women.,"Cetyl Alcohol, Sodium Chloride, Paraben"
P00301_M,PAIR00301,levis jeans for men 32,Clothing,Jeans,Levis,Men,4457.54,32.0,4457.54,Nykaa,Levi's Jeans formulated for daily use. Enriched with essential ingredients. Designed for men.,"Vitamin E, Retinol"
P00301_F,PAIR00301,Levis Jeans for Women 32,Clothing,Jeans,Levis,Women,5325.71,32.0,5325.71,Flipkart,Levi's Jeans formulated for daily use. Enriched with essential ingredients. Designed for women. - offer,"Vitamin E, Retinol"
P00302_M,PAIR00302,Neutrogena Face Wash - Men - 100ml,Personal Care,Face Wash,Neutrogena,Men,386.18,100.0,386.18,Ajio,Neutrogena presents a gentle Face Wash with enriched ingredients.,"Panthenol, Fragrance, Paraben, Cetyl Alcohol"
P00302_F,PAIR00302,Colgate Toothpaste - Women - 50,Hygiene,Toothpaste,Colgate,Women,236.0,50.0,4.72,Myntra,Colgate presents a gentle Toothpaste with enriched ingredients.,"Chamomile Extract, Aloe Vera, Fragrance, Sodium Laureth Sulfate, Panthenol, Water"
P00303_M,PAIR00303,l'oréal conditioner - men - 200,Personal Care,Conditioner,L'Oréal,Men,142.0,200.0,0.71,Croma,Lightweight Conditioner from L'Oréal — dermatologist tested. - limited edition,"Dimethicone, Sodium Laureth Sulfate, Cetyl Alcohol, Niacinamide"
P00303_F,PAIR00303,L'Oréal Conditioner - Women - 200,Personal Care,Conditioner,L'Oréal,Women,966.82,200.0,4.83,Croma,Lightweight Conditioner from L'Oréal — dermatologist tested.,"Keratin, Chamomile Extract, Retinol, Niacinamide, Cocamidopropyl Betaine, Cetyl Alcohol"
P00304_M,PAIR00304,Himalaya Face Wash - Men - 150,Personal Care,Face Wash,Himalaya,Men,570.0,150.0,3.8,Nykaa,Lightweight Face Wash from Himalaya — dermatologist tested.,"Sodium Chloride, Niacinamide, Cocamidopropyl Betaine"
P00304_F,PAIR00304,Himalaya Face Wash - Women - 150,Personal Care,Face Wash,Himalaya,Women,697.0,150.0,4.65,Myntra,lightweight face wash from himalaya — dermatologist tested.,"Sodium Chloride, Niacinamide, Cocamidopropyl Betaine"
P00305_M,PAIR00305,DETTOL Handwash for Men 200L,Hygiene,Handwash,Dettol,Men,119.0,200000.0,0.0,RelianceDigital,Dettol Handwash formulated for daily use. Enriched with essential ingredients. Designed for men.,"Keratin, Coconut Oil, Water, Chamomile Extract, Sodium Chloride"
P00305_F,PAIR00305,Dettol Handwash for Women 200L,Hygiene,Handwash,Dettol,Women,279.27,200000.0,0.0,Croma,dettol handwash formulated for daily use. enriched with essential ingredients. designed for women.,"Chamomile Extract, Coconut Oil, Cetyl Alcohol"
P00306_M,PAIR00306,vaseline moisturizer - men - 100,Personal Care,Moisturizer,Vaseline,Men,2014.91,100.0,20.15,Myntra,Vaseline Moisturizer for everyday use — nourishes and protects. - limited edition,"Water, Cocamidopropyl Betaine, Dimethicone, Panthenol"
P00306_F,PAIR00306,Vaseline Moisturizer - Women - 100,Personal Care,Moisturizer,Vaseline,Women,2486.3,100.0,24.86,RelianceDigital,Vaseline Moisturizer for everyday use — nourishes and protects.,"Water, Cocamidopropyl Betaine, Dimethicone, Panthenol"
P00307_M,PAIR00307,Vaseline Lotion - Men - 200,Personal Care,Lotion,Vaseline,Men,808.52,200.0,4.04,BigBasket,Advanced formula Lotion by Vaseline for long-lasting performance.,"Paraben, Niacinamide, Retinol, Salicylic Acid"
P00307_F,PAIR00307,Vaseline Lotion - Women - 200,Personal Care,Lotion,Vaseline,Women,620.53,200.0,3.1,BigBasket,Lightweight Lotion from Vaseline — dermatologist tested. - limited edition,"Sodium Laureth Sulfate, Niacinamide, Salicylic Acid, Paraben, Chamomile Extract, Water"
P00308_M,PAIR00308,vaseline india formals for men 7count,Footwear,Formals,Vaseline,Men,3364.78,7.0,3364.78,RelianceDigital,Vaseline Formals formulated for daily use. Enriched with essential ingredients. Designed for men. - offer,"Fragrance, Cocamidopropyl Betaine, Coconut Oil, Retinol"
P00308_F,PAIR00308,Vaseline India Formals for Women 7pcs,Footwear,Formals,Vaseline,Women,3454.0,7.0,3454.0,Amazon.in,vaseline formals formulated for daily use. enriched with essential ingredients. designed for women.,"Fragrance, Cocamidopropyl Betaine, Coconut Oil, Retinol"
P00309_M,PAIR00309,Gillette Razor - Men - 650,Personal Care,Razor,Gillette,Men,715.78,650000.0,0.0,Flipkart,Lightweight Razor from Gillette — dermatologist tested.,"Sodium Laureth Sulfate, Salicylic Acid, Chamomile Extract, Keratin, Vitamin E, Retinol"
P00309_F,PAIR00309,Levi's T-Shirt - Women - XL,Clothing,T-Shirt,Levi'S,Women,2054.66,1.0,2054.66,PharmEasy,Lightweight T-Shirt from Levi's — dermatologist tested.,
P00310_M,PAIR00310,Dettol Handwash for Men 200g,Hygiene,Handwash,Dettol,Men,233.11,200.0,1.17,RelianceDigital,Dettol Handwash formulated for daily use. Enriched with essential ingredients. Designed for men.,"Chamomile Extract, Coconut Oil, Cetyl Alcohol"
P00310_F,PAIR00310,Dettol Handwash for Women 200g,Hygiene,Handwash,Dettol,Women,451.0,200.0,2.25,Croma,dettol handwash formulated for daily use. enriched with essential ingredients. designed for women.,"Glycerin, Shea Butter, Panthenol, Sodium Laureth Sulfate"
P00311_M,PAIR00311,Gillette Razor - Men - 3,Shaving,Razor,Gillette,Men,1150.56,3.0,1150.56,Nykaa,Gillette Razor for everyday use — nourishes and protects.,
P00311_F,PAIR00311,l'oréal conditioner - women - 200,Personal Care,Conditioner,L'Oréal,Women,1033.0,200000.0,0.01,Croma,Lightweight Conditioner from L'Oréal — dermatologist tested.,"Fragrance, Shea Butter, Tea Tree Oil, Paraben, Chamomile Extract, Cetyl Alcohol"
P00312_M,PAIR00312,neutrogena sunscreen - men - 350,Personal Care,Sunscreen,Neutrogena,Men,564.0,350.0,564.0,Ajio,Lightweight Sunscreen from Neutrogena — dermatologist tested.,"Chamomile Extract, Salicylic Acid, Coconut Oil, Tea Tree Oil"
P00312_F,PAIR00312,Neutrogena Sunscreen - Women - 350,Personal Care,Sunscreen,Neutrogena,Women,534.09,350.0,534.09,Nykaa,Lightweight Sunscreen from Neutrogena — dermatologist tested.,"Fragrance, Dimethicone, Panthenol, Chamomile Extract, Vitamin E"
P00313_M,PAIR00313,Nivea Face Wash - Men - 100,Personal Care,Face Wash,Nivea,Men,156.0,100.0,1.56,BigBasket,advanced formula face wash by nivea for long-lasting performance.,"Panthenol, Cetyl Alcohol, Sodium Chloride, Glycerin, Dimethicone, Chamomile Extract"
P00313_F,PAIR00313,Colgate Toothpaste - Women - 200ml,Hygiene,Toothpaste,Colgate,Women,289.54,200.0,289.54,RelianceDigital,Colgate presents a gentle Toothpaste with enriched ingredients.,"Aloe Vera, Cetyl Alcohol, Keratin, Dimethicone, Retinol, Cocamidopropyl Betaine"
P00314_M,PAIR00314,Levi's India Jeans for Men 34 pack,Clothing,Jeans,Levi'S,Men,3441.7,34.0,,Flipkart,Levi's Jeans formulated for daily use. Enriched with essential ingredients. Designed for men.,
P00314_F,PAIR00314,Levi's India Jeans for Women 34 pack,Clothing,Jeans,Levi'S,Women,3842.0,34.0,,Myntra,levi's jeans formulated for daily use. enriched with essential ingredients. designed for women.,"Paraben, Keratin"
P00315_M,PAIR00315,Nike Sneakers for Men 10g,Footwear,Sneakers,Nike,Men,2461.0,10.0,246.1,Croma,Nike Sneakers formulated for daily use. Enriched with essential ingredients. Designed for men.,"Fragrance, Chamomile Extract, Shea Butter, Water, Cocamidopropyl Betaine"
P00315_F,PAIR00315,NIKE Sneakers for Women 10g,Footwear,Sneakers,Nike,Women,7640.0,10.0,764.0,RelianceDigital,Nike Sneakers formulated for daily use. Enriched with essential ingredients. Designed for women. - limited edition,"Fragrance, Sodium Chloride, Panthenol, Paraben"
P00316_M,PAIR00316,reebok t-shirt - men - xl,Clothing,T-Shirt,Reebok,Men,483.74,1.0,483.74,Flipkart,Advanced formula T-Shirt by Reebok for long-lasting performance.,
P00316_F,PAIR00316,Reebok T-Shirt - Women - XL,Clothing,T-Shirt,Reebok,Women,2509.73,1.0,2509.73,PharmEasy,Lightweight T-Shirt from Reebok — dermatologist tested.,
P00317_M,PAIR00317,Garnier Pain Relief for Men 20count,Health,Pain Relief,Garnier,Men,166.27,20.0,166.27,Nykaa,Garnier Pain Relief formulated for daily use. Enriched with essential ingredients. Designed for men.,"Aloe Vera, Water"
P00317_F,PAIR00317,Garnier Pain Relief for Women 20pcs,Health,Pain Relief,Garnier,Women,166.0,20.0,166.0,Ajio,Garnier Pain Relief formulated for daily use. Enriched with essential ingredients. Designed for women. - offer,"Aloe Vera, Water"
P00318_M,PAIR00318,himalaya Toothpaste for Men 200ml,Hygiene,Toothpaste,Himalaya,Men,306.0,200.0,1.53,RelianceDigital,Himalaya Toothpaste formulated for daily use. Enriched with essential ingredients. Designed for men. - offer,"Tea Tree Oil, Keratin, Glycerin, Water"
P00318_F,PAIR00318,himalaya toothpaste for women 200ml,Hygiene,Toothpaste,Himalaya,Women,512.0,200.0,2.56,Amazon.in,Himalaya Toothpaste formulated for daily use. Enriched with essential ingredients. Designed for women.,"Sodium Chloride, Cocamidopropyl Betaine"
P00319_M,PAIR00319,NIVEA Shaving Foam for Men 50L,Hygiene,Shaving Foam,Nivea,Men,144.0,50000.0,0.0,BigBasket,Nivea Shaving Foam formulated for daily use. Enriched with essential ingredients. Designed for men.,"Water, Chamomile Extract"
P00319_F,PAIR00319,nivea shaving foam for women 50l,Hygiene,Shaving Foam,Nivea,Women,334.0,50000.0,0.01,Flipkart,nivea shaving foam formulated for daily use. enriched with essential ingredients. designed for women.,"Tea Tree Oil, Aloe Vera"
P00320_M,PAIR00320,Nivea Face Wash - Men - 50,Personal Care,Face Wash,Nivea,Men,402.19,50.0,402.19,Flipkart,Nivea presents a gentle Face Wash with enriched ingredients.,"Cocamidopropyl Betaine, Water, Shea Butter, Aloe Vera"
P00320_F,PAIR00320,Nivea Face Wash - Women - 50,Personal Care,Face Wash,Nivea,Women,504.0,50.0,504.0,HealthKart,Nivea Face Wash for everyday use — nourishes and protects.,"Vitamin E, Aloe Vera, Coconut Oil, Keratin, Niacinamide, Sodium Laureth Sulfate"
P00321_M,PAIR00321,Nivea Lotion - Men - 400,Personal Care,Lotion,Nivea,Men,773.79,400000.0,0.0,Ajio,advanced formula lotion by nivea for long-lasting performance.,"Sodium Chloride, Chamomile Extract, Fragrance, Coconut Oil"
P00321_F,PAIR00321,nivea lotion - women - 400,Personal Care,Lotion,Nivea,Women,889.0,400000.0,0.0,Amazon.in,Advanced formula Lotion by Nivea for long-lasting performance. - limited edition,"Sodium Chloride, Chamomile Extract, Fragrance, Coconut Oil"
P00322_M,PAIR00322,Mamaearth Moisturizer - Men - 150ml,Personal Care,Moisturizer,Mamaearth,Men,590.12,150.0,590.12,Amazon.in,Advanced formula Moisturizer by Mamaearth for long-lasting performance.,"Tea Tree Oil, Shea Butter, Glycerin"
P00322_F,PAIR00322,L'Oréal Shampoo - Women - 100ml,Personal Care,Shampoo,L'Oréal,Women,509.73,100.0,509.73,Croma,Lightweight Shampoo from L'Oréal — dermatologist tested.,"Shea Butter, Cetyl Alcohol, Coconut Oil, Glycerin"
P00323_M,PAIR00323,mamaearth conditioner - men - 200,Personal Care,Conditioner,Mamaearth,Men,530.01,200.0,2.65,Croma,Mamaearth presents a gentle Conditioner with enriched ingredients.,"Keratin, Salicylic Acid, Cetyl Alcohol, Tea Tree Oil"
P00323_F,PAIR00323,Dove Deodorant - Women - 50ml,Personal Care,Deodorant,Dove,Women,476.74,50.0,476.74,Croma,Advanced formula Deodorant by Dove for long-lasting performance.,"Retinol, Vitamin E, Tea Tree Oil"
P00324_M,PAIR00324,Mamaearth Vitamins for Men 30count,Health,Vitamins,Mamaearth,Men,1636.0,30.0,1636.0,Croma,Mamaearth Vitamins formulated for daily use. Enriched with essential ingredients. Designed for men.,"Glycerin, Paraben, Sodium Laureth Sulfate, Water"
P00324_F,PAIR00324,Nike Shaving Foam offer,Shaving,Shaving Foam,Nike,Women,3639.24,50.0,72.78,Nykaa,Long-lasting and fresh fragrance.,"Sodium Chloride, Vitamin E, Fragrance, Water"
P00325_M,PAIR00325,Colgate Toothpaste - Men - 100ml,Hygiene,Toothpaste,Colgate,Men,386.0,100.0,386.0,Flipkart,Lightweight Toothpaste from Colgate — dermatologist tested.,"Sodium Laureth Sulfate, Niacinamide, Cocamidopropyl Betaine, Vitamin E, Sodium Chloride"
P00325_F,PAIR00325,ponds soap - women - 100,Personal Care,Soap,Ponds,Women,305.5,100.0,305.5,Croma,Ponds Soap for everyday use — nourishes and protects.,"Tea Tree Oil, Shea Butter, Sodium Laureth Sulfate, Fragrance"
P00326_M,PAIR00326,l'oréal razor,Shaving,Razor,L'Oréal,Men,5363.51,400000.0,0.01,Croma,Moisturizing formula with essential oils.,
P00326_F,PAIR00326,Dove Soap for Women 150ml,Personal Care,Soap,Dove,Women,257.61,150.0,1.72,Amazon.in,Dove Soap formulated for daily use. Enriched with essential ingredients. Designed for women.,
P00327_M,PAIR00327,Mamaearth Lip Balm,Health,Lip Balm,Mamaearth,Men,7357.18,5.0,7357.18,HealthKart,Long-lasting and fresh fragrance.,
P00327_F,PAIR00327,Nivea Formals for Women 9count,Footwear,Formals,Nivea,Women,6374.0,9.0,6374.0,Myntra,Nivea Formals formulated for daily use. Enriched with essential ingredients. Designed for women.,"Dimethicone, Shea Butter, Glycerin"
P00328_M,PAIR00328,Forest Essentials Body Oil - Men - 200,Personal Care,Body Oil,Forest Essentials,Men,563.3,200.0,563.3,RelianceDigital,Lightweight Body Oil from Forest Essentials — dermatologist tested.,"Retinol, Tea Tree Oil, Dimethicone"
P00328_F,PAIR00328,Gillette Shaving Foam - Women - 150,Hygiene,Shaving Foam,Gillette,Women,558.0,150.0,558.0,Flipkart,Advanced formula Shaving Foam by Gillette for long-lasting performance.,"Tea Tree Oil, Glycerin, Panthenol"
P00329_M,PAIR00329,Nivea Shaving Foam for Men 150count,Hygiene,Shaving Foam,Nivea,Men,311.33,150.0,311.33,PharmEasy,Nivea Shaving Foam formulated for daily use. Enriched with essential ingredients. Designed for men.,"Water, Chamomile Extract"
P00329_F,PAIR00329,NIVEA Shaving Foam for Women 150count,Hygiene,Shaving Foam,Nivea,Women,483.0,150.0,483.0,BigBasket,Nivea Shaving Foam formulated for daily use. Enriched with essential ingredients. Designed for women. - offer,"Cetyl Alcohol, Vitamin E"
P00330_M,PAIR00330,Park Avenue Perfume - Men - 50,Personal Care,Perfume,Park Avenue,Men,3246.0,50.0,3246.0,Myntra,Advanced formula Perfume by Park Avenue for long-lasting performance. - best seller,"Glycerin, Panthenol, Paraben"
P00330_F,PAIR00330,Park Avenue Perfume - Women - 50,Personal Care,Perfume,Park Avenue,Women,5507.88,50.0,5507.88,Flipkart,Park Avenue Perfume for everyday use — nourishes and protects. - limited edition,"Cocamidopropyl Betaine, Aloe Vera, Tea Tree Oil, Keratin"
P00331_M,PAIR00331,puma socks for men 1pcs,Clothing,Socks,Puma,Men,419.0,1.0,419.0,PharmEasy,puma socks formulated for daily use. enriched with essential ingredients. designed for men.,"Cetyl Alcohol, Dimethicone, Panthenol, Coconut Oil"
P00331_F,PAIR00331,PUMA Socks for Women 1count,Clothing,Socks,Puma,Women,458.94,1.0,458.94,PharmEasy,Puma Socks formulated for daily use. Enriched with essential ingredients. Designed for women.,"Cetyl Alcohol, Dimethicone, Panthenol, Coconut Oil"
P00332_M,PAIR00332,Puma Socks buy now,Hygiene,Socks,Puma,Men,5347.29,3000.0,1.78,RelianceDigital,Long-lasting and fresh fragrance.,
P00332_F,PAIR00332,himalaya Soap for Women 100L,Personal Care,Soap,Himalaya,Women,121.63,100000.0,0.0,Nykaa,Himalaya Soap formulated for daily use. Enriched with essential ingredients. Designed for women.,"Keratin, Cocamidopropyl Betaine, Water"
P00333_M,PAIR00333,Levi's Jeans for Men 30,Clothing,Jeans,Levi'S,Men,5099.0,30.0,5099.0,Amazon.in,Levi's Jeans formulated for daily use. Enriched with essential ingredients. Designed for men.,"Chamomile Extract, Panthenol, Retinol, Shea Butter, Fragrance"
P00333_F,PAIR00333,Levi's Jeans for Women 30,Clothing,Jeans,Levi'S,Women,1963.0,30.0,1963.0,Ajio,Levi's Jeans formulated for daily use. Enriched with essential ingredients. Designed for women.,"Glycerin, Cocamidopropyl Betaine, Dimethicone, Fragrance"
P00334_M,PAIR00334,puma Socks for Men 5ml,Clothing,Socks,Puma,Men,296.0,5.0,59.2,HealthKart,Puma Socks formulated for daily use. Enriched with essential ingredients. Designed for men.,"Shea Butter, Cetyl Alcohol, Keratin, Water, Sodium Laureth Sulfate"
P00334_F,PAIR00334,puma socks for women 5ml,Clothing,Socks,Puma,Women,322.0,5.0,64.4,Ajio,Puma Socks formulated for daily use. Enriched with essential ingredients. Designed for women.,"Shea Butter, Cetyl Alcohol, Keratin, Water, Sodium Laureth Sulfate"
P00335_M,PAIR00335,Vaseline Moisturizer for Men 150count,Personal Care,Moisturizer,Vaseline,Men,1554.0,150.0,1554.0,PharmEasy,Vaseline Moisturizer formulated for daily use. Enriched with essential ingredients. Designed for men.,"Aloe Vera, Salicylic Acid, Coconut Oil, Cocamidopropyl Betaine, Keratin"
P00335_F,PAIR00335,vaseline Moisturizer for Women 150count,Personal Care,Moisturizer,Vaseline,Women,1634.99,150.0,1634.99,Nykaa,Vaseline Moisturizer formulated for daily use. Enriched with essential ingredients. Designed for women. - offer,"Aloe Vera, Dimethicone, Retinol, Vitamin E"
P00336_M,PAIR00336,Dove Conditioner - Men - 100ml,Personal Care,Conditioner,Dove,Men,989.39,100.0,989.39,Ajio,Lightweight Conditioner from Dove — dermatologist tested.,"Paraben, Vitamin E, Coconut Oil, Niacinamide, Salicylic Acid"
P00336_F,PAIR00336,Dove Lotion - Women - 400,Personal Care,Lotion,Dove,Women,1277.55,400.0,1277.55,Amazon.in,Dove Lotion for everyday use — nourishes and protects.,"Keratin, Sodium Chloride, Chamomile Extract, Tea Tree Oil"
P00337_M,PAIR00337,DETTOL Handwash for Men 500count,Hygiene,Handwash,Dettol,Men,193.01,500.0,193.01,PharmEasy,Dettol Handwash formulated for daily use. Enriched with essential ingredients. Designed for men.,"Retinol, Coconut Oil"
P00337_F,PAIR00337,Dettol Handwash for Women 500count,Hygiene,Handwash,Dettol,Women,264.28,500.0,264.28,Myntra,Dettol Handwash formulated for daily use. Enriched with essential ingredients. Designed for women.,"Dimethicone, Water"
P00338_M,PAIR00338,gillette shaving foam for men 150l,Hygiene,Shaving Foam,Gillette,Men,406.52,150000.0,0.0,Croma,Gillette Shaving Foam formulated for daily use. Enriched with essential ingredients. Designed for men.,"Dimethicone, Coconut Oil"
P00338_F,PAIR00338,gillette shaving foam for women 150l,Hygiene,Shaving Foam,Gillette,Women,551.8,150000.0,0.0,Amazon.in,Gillette Shaving Foam formulated for daily use. Enriched with essential ingredients. Designed for women.,"Tea Tree Oil, Shea Butter, Aloe Vera"
P00339_M,PAIR00339,park avenue pain relief limited edition,Personal Care,Pain Relief,Park Avanue,Men,347.03,1.0,347.03,Flipkart,,"Vitamin E, Aloe Vera, Glycerin"
P00339_F,PAIR00339,HIMALAYA Toothpaste for Women 50ml,Hygiene,Toothpaste,Himalaya,Women,109.0,50.0,2.18,Nykaa,Himalaya Toothpaste formulated for daily use. Enriched with essential ingredients. Designed for women.,"Retinol, Chamomile Extract, Vitamin E, Sodium Laureth Sulfate"
P00340_M,PAIR00340,puma sneakers - men - 8,Footwear,Sneakers,Puma,Men,7129.8,8.0,7129.8,RelianceDigital,Lightweight Sneakers from Puma — dermatologist tested. - offer,
P00340_F,PAIR00340,Puma Sneakers - Women - 8,Footwear,Sneakers,Puma,Women,7991.32,8.0,7991.32,BigBasket,Puma presents a gentle Sneakers with enriched ingredients.,
P00341_M,PAIR00341,colgate toothbrush - men - 650,Personal Care,Toothbrush,Colgate,Men,335.0,650.0,335.0,HealthKart,Lightweight Toothbrush from Colgate — dermatologist tested. - offer,"Vitamin E, Cocamidopropyl Betaine, Sodium Laureth Sulfate, Coconut Oil, Aloe Vera, Chamomile Extract"
P00341_F,PAIR00341,Sensodyne Toothpaste - Women - 200ml,Hygiene,Toothpaste,Sensodyne,Women,234.07,200.0,234.07,BigBasket,Sensodyne Toothpaste for everyday use — nourishes and protects.,"Water, Niacinamide, Sodium Laureth Sulfate, Keratin, Chamomile Extract"
P00342_M,PAIR00342,Himalaya Shampoo - Men - 650ml,Personal Care,Shampoo,Himalaya,Men,391.76,650.0,391.76,Myntra,Himalaya Shampoo for everyday use — nourishes and protects.,"Shea Butter, Dimethicone, Salicylic Acid, Water"
P00342_F,PAIR00342,Himalaya Shampoo - Women - 650ml,Personal Care,Shampoo,Himalaya,Women,435.97,650.0,435.97,Myntra,Himalaya Shampoo for everyday use — nourishes and protects.,"Shea Butter, Dimethicone, Salicylic Acid, Water"
P00343_M,PAIR00343,gillette razor - men - 350,Personal Care,Razor,Gillette,Men,375.0,350.0,1.07,RelianceDigital,advanced formula razor by gillette for long-lasting performance.,"Fragrance, Panthenol, Glycerin, Keratin, Paraben"
P00343_F,PAIR00343,gillette razor - women - 350,Personal Care,Razor,Gillette,Women,259.0,350.0,0.74,RelianceDigital,lightweight razor from gillette — dermatologist tested.,"Aloe Vera, Shea Butter, Salicylic Acid, Keratin, Chamomile Extract"
P00344_M,PAIR00344,Uniqlo Hoodie - Men - L - limited edition,Clothing,Hoodie,Uniqlo,Men,3563.0,1.0,3563.0,Croma,Advanced formula Hoodie by Uniqlo for long-lasting performance.,
P00344_F,PAIR00344,Olay Conditioner - Women - 400ml,Personal Care,Conditioner,Olay,Women,496.99,400.0,496.99,Myntra,Advanced formula Conditioner by Olay for long-lasting performance.,"Glycerin, Panthenol, Aloe Vera, Paraben, Coconut Oil, Water"
P00345_M,PAIR00345,puma socks for men 1count,Clothing,Socks,Puma,Men,265.0,1.0,265.0,PharmEasy,Puma Socks formulated for daily use. Enriched with essential ingredients. Designed for men.,"Fragrance, Sodium Laureth Sulfate, Cetyl Alcohol, Dimethicone"
P00345_F,PAIR00345,PUMA Socks for Women 1count,Clothing,Socks,Puma,Women,458.94,1.0,458.94,PharmEasy,Puma Socks formulated for daily use. Enriched with essential ingredients. Designed for women.,"Cetyl Alcohol, Dimethicone, Panthenol, Coconut Oil"
P00346_M,PAIR00346,Ponds Soap - Men - 75ml,Personal Care,Soap,Ponds,Men,266.68,75.0,266.68,BigBasket,Advanced formula Soap by Ponds for long-lasting performance.,"Dimethicone, Fragrance, Shea Butter, Vitamin E"
P00346_F,PAIR00346,Neutrogena Sunscreen - Women - 200,Personal Care,Sunscreen,Neutrogena,Women,671.85,200.0,671.85,RelianceDigital,Neutrogena Sunscreen for everyday use — nourishes and protects.,"Salicylic Acid, Vitamin E, Coconut Oil, Niacinamide, Panthenol"
P00347_M,PAIR00347,dove face wash - men - 100,Personal Care,Face Wash,Dove,Men,387.0,100.0,387.0,Nykaa,Advanced formula Face Wash by Dove for long-lasting performance.,"Chamomile Extract, Vitamin E, Sodium Chloride, Retinol, Paraben"
P00347_F,PAIR00347,Dove Face Wash - Women - 100,Personal Care,Face Wash,Dove,Women,152.0,100.0,152.0,Nykaa,Lightweight Face Wash from Dove — dermatologist tested.,"Sodium Chloride, Vitamin E, Panthenol, Cocamidopropyl Betaine"
P00348_M,PAIR00348,Dettol Handwash for Men 500L,Hygiene,Handwash,Dettol,Men,381.84,500000.0,0.0,BigBasket,Dettol Handwash formulated for daily use. Enriched with essential ingredients. Designed for men.,"Keratin, Salicylic Acid, Cocamidopropyl Betaine, Paraben"
P00348_F,PAIR00348,dettol handwash for women 500l,Hygiene,Handwash,Dettol,Women,211.38,500000.0,0.0,HealthKart,Dettol Handwash formulated for daily use. Enriched with essential ingredients. Designed for women.,"Retinol, Coconut Oil"
P00349_M,PAIR00349,puma Pain Relief for Men 30pcs,Health,Pain Relief,Puma,Men,149.0,30.0,149.0,RelianceDigital,puma pain relief formulated for daily use. enriched with essential ingredients. designed for men.,
P00349_F,PAIR00349,puma pain relief for women 30pcs,Health,Pain Relief,Puma,Women,164.0,30.0,164.0,BigBasket,puma pain relief formulated for daily use. enriched with essential ingredients. designed for women.,"Niacinamide, Sodium Chloride"
P00350_M,PAIR00350,uniqlo Hoodie for Men S,Clothing,Hoodie,Uniqlo,Men,1533.0,1.0,1533.0,RelianceDigital,uniqlo hoodie formulated for daily use. enriched with essential ingredients. designed for men.,"Panthenol, Cetyl Alcohol, Niacinamide, Paraben, Sodium Laureth Sulfate"
P00350_F,PAIR00350,uniqlo hoodie for women s,Clothing,Hoodie,Uniqlo,Women,1625.0,1.0,1625.0,Flipkart,Uniqlo Hoodie formulated for daily use. Enriched with essential ingredients. Designed for women.,"Panthenol, Cetyl Alcohol, Niacinamide, Paraben, Sodium Laureth Sulfate"
P00351_M,PAIR00351,Olay Moisturizer - Men - 50ml,Personal Care,Moisturizer,Olay,Men,2047.19,50.0,2047.19,HealthKart,Advanced formula Moisturizer by Olay for long-lasting performance.,"Salicylic Acid, Paraben, Glycerin, Aloe Vera, Sodium Laureth Sulfate, Shea Butter"
P00351_F,PAIR00351,Reebok T-Shirt - Women - S,Clothing,T-Shirt,Reebok,Women,1487.09,1.0,1487.09,Croma,Reebok presents a gentle T-Shirt with enriched ingredients.,
P00352_M,PAIR00352,dettol Handwash for Men 200ml,Hygiene,Handwash,Dettol,Men,454.0,200.0,2.27,HealthKart,Dettol Handwash formulated for daily use. Enriched with essential ingredients. Designed for men.,"Salicylic Acid, Aloe Vera, Cetyl Alcohol, Tea Tree Oil"
P00352_F,PAIR00352,dettol handwash for women 200ml,Hygiene,Handwash,Dettol,Women,127.0,200.0,0.64,PharmEasy,Dettol Handwash formulated for daily use. Enriched with essential ingredients. Designed for women.,"Keratin, Coconut Oil, Water, Chamomile Extract, Sodium Chloride"
P00353_M,PAIR00353,Dove Deodorant - Men - 150ml,Personal Care,Deodorant,Dove,Men,528.95,150.0,528.95,BigBasket,Dove presents a gentle Deodorant with enriched ingredients.,"Aloe Vera, Vitamin E, Coconut Oil"
P00353_F,PAIR00353,Gillette Shaving Foam - Women - 250ml,Shaving,Shaving Foam,Gillette,Women,618.73,250.0,618.73,Ajio,Advanced formula Shaving Foam by Gillette for long-lasting performance.,
P00354_M,PAIR00354,gillette Shaving Foam for Men 150count,Hygiene,Shaving Foam,Gillette,Men,270.0,150.0,270.0,Amazon.in,Gillette Shaving Foam formulated for daily use. Enriched with essential ingredients. Designed for men.,"Glycerin, Panthenol, Paraben, Tea Tree Oil, Sodium Laureth Sulfate"
